Cadastro Nacional de Unidades de Conservação (CNUC),Bioma,Categoria da UC,Unidade de Conservação (UC),Número da Estação Amostral,Nome da Estação Amostral,Esforço de amostragem (metros percorridos por dia),data da amostragem (dd/mm/aaaa),Ano,Estação do ano,Horário de início  (hh:mm),Horário de término (hh:mm),"Condição climática (ensolarado, nublado, chuvoso)",Nome dos coletores de dados,Número do animal no guia,Classe,Ordem,Família,Gênero,Espécie identificada em campo pelos coletores,"Clasificação taxonômica identificada em campo pelos coletores (E - espécie, G - gênero, F - família, O - ordem)",Espécies validadas pelo ICMBio,Clasificação taxonômica validada pelo ICMBio,Horário do avistamento,N° de animais,Contagem Total ou Parcial?,Distância perpendicular  (m) do animal em relação a trilha,Trecho do transecto onde o animal foi avistado,Teve problema durante a amostragem?,Observações
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,19/06/2017,2017,Seca,05:30:00,10:35:00,chuvoso,Francisco Souza e Odimar Celestino,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,E,Penelope jacquacu,E,10:24:00,2,total,8,4850,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,5000,21/06/2017,2017,Seca,06:00:00,10:56:00,chuvoso,Francisco Souza e Odimar Celestino,34,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus undulatus,E,Crypturellus sp.,G,06:20:00,1,parcial,3,250,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,21/06/2017,2017,Seca,06:00:00,10:56:00,chuvoso,Francisco Souza e Odimar Celestino,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,E,Penelope jacquacu,E,07:26:00,2,parcial,"8,35",1400,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,21/06/2017,2017,Seca,06:00:00,10:56:00,chuvoso,Francisco Souza e Odimar Celestino,197,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus weddelli,E,Saguinus weddelli,E,07:30:00,8,parcial,9,1450,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,21/06/2017,2017,Seca,06:00:00,10:56:00,chuvoso,Francisco Souza e Odimar Celestino,25,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus cinereus,E,Crypturellus sp.,G,07:34:00,1,parcial,0,1500,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,21/06/2017,2017,Seca,06:00:00,10:56:00,chuvoso,Francisco Souza e Odimar Celestino,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,E,Penelope jacquacu,E,07:38:00,1,parcial,4,1550,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,21/06/2017,2017,Seca,06:00:00,10:56:00,chuvoso,Francisco Souza e Odimar Celestino,25,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus cinereus,E,Crypturellus sp.,G,08:16:00,1,parcial,2,2200,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,21/06/2017,2017,Seca,06:00:00,10:56:00,chuvoso,Francisco Souza e Odimar Celestino,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,E,Penelope jacquacu,E,08:40:00,3,total,"6,4",2700,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,21/06/2017,2017,Seca,06:00:00,10:56:00,chuvoso,Francisco Souza e Odimar Celestino,199,Mammalia,Primates,Callitrichidae,Callimico,Callimico goeldii,E,Callimico goeldii,E,09:36:00,5,total,5,3550,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,21/06/2017,2017,Seca,06:00:00,10:56:00,chuvoso,Francisco Souza e Odimar Celestino,210,Mammalia,Primates,Aotidae,Aotus,Aotus nigriceps,E,Aotus nigriceps,E,09:48:00,4,total,8,3850,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,21/06/2017,2017,Seca,06:00:00,10:56:00,chuvoso,Francisco Souza e Odimar Celestino,166,Mammalia,Rodentia,Sciuridae,Urosciurus,Urosciurus spadiceus,E,Urosciurus spadiceus,E,10:04:00,2,parcial,"3,5",4600,Não,Quatipurú vermelho
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,5000,22/06/2017,2017,Seca,06:00:00,11:05:00,ensolarado,Francisco Souza e Odimar Celestino,50,Aves,Gruiformes,Psophiidae,Psophia,Psophia leucoptera,E,Psophia leucoptera,E,06:38:00,6,parcial,0,600,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,22/06/2017,2017,Seca,06:00:00,11:05:00,ensolarado,Francisco Souza e Odimar Celestino,220,Mammalia,Primates,Cebidae,Cebus,Cebus albifrons,E,Cebus unicolor,E,06:46:00,8,total,8,700,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,22/06/2017,2017,Seca,06:00:00,11:05:00,ensolarado,Francisco Souza e Odimar Celestino,98,Mammalia,Carnivora,Procyonidae,Nasua,Nasua nasua,E,Nasua nasua,E,07:08:00,1,parcial,"5,35",1100,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,22/06/2017,2017,Seca,06:00:00,11:05:00,ensolarado,Francisco Souza e Odimar Celestino,228,Mammalia,Primates,Cebidae,Sapajus,Sapajus macrocephalus,E,Sapajus macrocephalus,E,07:13:00,5,total,10,1150,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,22/06/2017,2017,Seca,06:00:00,11:05:00,ensolarado,Francisco Souza e Odimar Celestino,197,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus weddelli,E,Saguinus weddelli,E,07:28:00,4,total,"9,4",1400,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,22/06/2017,2017,Seca,06:00:00,11:05:00,ensolarado,Francisco Souza e Odimar Celestino,42,Aves,Tinamiformes,Tinamidae,Tinamus,Tinamus major,E,Tinamus sp.,G,07:45:00,1,parcial,0,1750,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,22/06/2017,2017,Seca,06:00:00,11:05:00,ensolarado,Francisco Souza e Odimar Celestino,239,Mammalia,Primates,Atelidae,Alouatta,Alouatta puruensis,E,Alouatta puruensis,E,08:22:00,1,total,6,2300,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,22/06/2017,2017,Seca,06:00:00,11:05:00,ensolarado,Francisco Souza e Odimar Celestino,25,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus cinereus,E,Crypturellus sp.,G,09:50:00,1,parcial,0,3850,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,22/06/2017,2017,Seca,06:00:00,11:05:00,ensolarado,Francisco Souza e Odimar Celestino,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,E,Penelope jacquacu,E,10:03:00,3,total,"7,4",4050,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,22/06/2017,2017,Seca,06:00:00,11:05:00,ensolarado,Francisco Souza e Odimar Celestino,50,Aves,Gruiformes,Psophiidae,Psophia,Psophia leucoptera,E,Psophia leucoptera,E,10:39:00,5,total,"4,3",4650,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,22/06/2017,2017,Seca,06:00:00,11:05:00,ensolarado,Francisco Souza e Odimar Celestino,166,Mammalia,Rodentia,Sciuridae,Urosciurus,Urosciurus spadiceus,E,Urosciurus spadiceus,E,10:54:00,2,parcial,2,4800,Não,Quatipurú vermelho
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,5000,23/06/2017,2017,Seca,05:50:00,10:48:00,ensolarado,Francisco Souza e Odimar Celestino,105,Mammalia,Carnivora,Felidae,Leopardus,Leopardus wiedii,E,Leopardus wiedii,E,06:08:00,2,parcial,0,300,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,23/06/2017,2017,Seca,05:50:00,10:48:00,ensolarado,Francisco Souza e Odimar Celestino,166,Mammalia,Rodentia,Sciuridae,Urosciurus,Urosciurus spadiceus,E,Urosciurus spadiceus,E,06:39:00,1,parcial,"6,35",750,Não,Quatipurú vermelho
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,23/06/2017,2017,Seca,05:50:00,10:48:00,ensolarado,Francisco Souza e Odimar Celestino,121,Mammalia,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,E,Pecari tajacu,E,07:39:00,3,total,0,1650,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,23/06/2017,2017,Seca,05:50:00,10:48:00,ensolarado,Francisco Souza e Odimar Celestino,137,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta fuliginosa,E,Dasyprocta fuliginosa,E,07:58:00,1,parcial,0,2000,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,23/06/2017,2017,Seca,05:50:00,10:48:00,ensolarado,Francisco Souza e Odimar Celestino,94,Mammalia,Carnivora,Mustelidae,Galictis,Galictis vittata,E,Galictis vittata,E,08:37:00,2,parcial,"6,45",2650,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,23/06/2017,2017,Seca,05:50:00,10:48:00,ensolarado,Francisco Souza e Odimar Celestino,228,Mammalia,Primates,Cebidae,Sapajus,Sapajus macrocephalus,E,Sapajus macrocephalus,E,09:05:00,4,total,"10,4",3100,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,23/06/2017,2017,Seca,05:50:00,10:48:00,ensolarado,Francisco Souza e Odimar Celestino,44,Aves,Tinamiformes,Tinamidae,Tinamus,Tinamus tao,E,Tinamus sp.,G,10:36:00,1,parcial,5,4750,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,23/06/2017,2017,Seca,05:50:00,10:48:00,ensolarado,Francisco Souza e Odimar Celestino,57,Aves,Galliformes,Odontophoridae,Odontophorus,Odontophorus stellatus,E,Odontophorus stellatus,E,10:42:00,4,total,"3,25",4900,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,5000,17/05/2018,2018,Chuvosa,06:32:00,11:28:00,ensolarado,Francisco Souza e Odimar Celestino,137,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta fuliginosa,E,Dasyprocta fuliginosa,E,06:47:00,1,total,6,300,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,17/05/2018,2018,Chuvosa,06:32:00,11:28:00,ensolarado,Francisco Souza e Odimar Celestino,41,Aves,Tinamiformes,Tinamidae,Tinamus,Tinamus guttatus,E,Tinamus sp.,G,07:01:00,1,total,0,550,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,17/05/2018,2018,Chuvosa,06:32:00,11:28:00,ensolarado,Francisco Souza e Odimar Celestino,121,Mammalia,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,E,Pecari tajacu,E,07:28:00,3,parcial,0,800,Não,ESTAVA COM FILHOTE
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,17/05/2018,2018,Chuvosa,06:32:00,11:28:00,ensolarado,Francisco Souza e Odimar Celestino,239,Mammalia,Primates,Atelidae,Alouatta,Alouatta puruensis,E,Alouatta puruensis,E,07:45:00,4,parcial,10,1350,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,17/05/2018,2018,Chuvosa,06:32:00,11:28:00,ensolarado,Francisco Souza e Odimar Celestino,35,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus sp.,G,Crypturellus sp.,G,08:14:00,1,total,"4,3",1600,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,17/05/2018,2018,Chuvosa,06:32:00,11:28:00,ensolarado,Francisco Souza e Odimar Celestino,166,Mammalia,Rodentia,Sciuridae,Urosciurus,Urosciurus spadiceus,E,Urosciurus spadiceus,E,08:38:00,2,total,5,2100,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,17/05/2018,2018,Chuvosa,06:32:00,11:28:00,ensolarado,Francisco Souza e Odimar Celestino,197,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus weddelli,E,Saguinus weddelli,E,09:10:00,6,total,"2,4",2900,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,17/05/2018,2018,Chuvosa,06:32:00,11:28:00,ensolarado,Francisco Souza e Odimar Celestino,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,E,Penelope jacquacu,E,10:00:00,2,parcial,11,3850,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,17/05/2018,2018,Chuvosa,06:32:00,11:28:00,ensolarado,Francisco Souza e Odimar Celestino,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,E,Penelope jacquacu,E,10:30:00,1,parcial,5,4000,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,17/05/2018,2018,Chuvosa,06:32:00,11:28:00,ensolarado,Francisco Souza e Odimar Celestino,137,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta fuliginosa,E,Dasyprocta fuliginosa,E,10:39:00,1,total,0,4150,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,17/05/2018,2018,Chuvosa,06:32:00,11:28:00,ensolarado,Francisco Souza e Odimar Celestino,121,Mammalia,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,E,Pecari tajacu,E,11:01:00,2,parcial,8,4500,Não,"PEGADAS DE PORCOS, ANTA, VEADO, ONÇA,"
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,17/05/2018,2018,Chuvosa,06:32:00,11:28:00,ensolarado,Francisco Souza e Odimar Celestino,22,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus atrocapillus,E,Crypturellus sp.,G,11:23:00,1,total,0,4900,Não,TATU CANASTRA E PACA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,5000,19/05/2018,2018,Chuvosa,06:02:00,10:58:00,nublado,Francisco Souza e Odimar Celestino,57,Aves,Galliformes,Odontophoridae,Odontophorus,Odontophorus stellatus,E,Odontophorus stellatus,E,06:38:00,3,parcial,8,650,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,19/05/2018,2018,Chuvosa,06:02:00,10:58:00,nublado,Francisco Souza e Odimar Celestino,98,Mammalia,Carnivora,Procyonidae,Nasua,Nasua nasua,E,Nasua nasua,E,06:46:00,2,total,4,750,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,19/05/2018,2018,Chuvosa,06:02:00,10:58:00,nublado,Francisco Souza e Odimar Celestino,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,E,Penelope jacquacu,E,06:57:00,2,total,12,900,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,19/05/2018,2018,Chuvosa,06:02:00,10:58:00,nublado,Francisco Souza e Odimar Celestino,57,Aves,Galliformes,Odontophoridae,Odontophorus,Odontophorus stellatus,E,Odontophorus stellatus,E,07:09:00,4,parcial,2,1150,Não,ESTAVA COM FILHOTE
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,19/05/2018,2018,Chuvosa,06:02:00,10:58:00,nublado,Francisco Souza e Odimar Celestino,197,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus weddelli,E,Saguinus weddelli,E,08:30:00,6,parcial,"8,3",2550,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,19/05/2018,2018,Chuvosa,06:02:00,10:58:00,nublado,Francisco Souza e Odimar Celestino,25,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus cinereus,E,Crypturellus sp.,G,08:58:00,1,total,0,3000,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,19/05/2018,2018,Chuvosa,06:02:00,10:58:00,nublado,Francisco Souza e Odimar Celestino,220,Mammalia,Primates,Cebidae,Cebus,Cebus albifrons,E,Cebus unicolor,E,09:34:00,8,parcial,7,3600,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,19/05/2018,2018,Chuvosa,06:02:00,10:58:00,nublado,Francisco Souza e Odimar Celestino,166,Mammalia,Rodentia,Sciuridae,Urosciurus,Urosciurus spadiceus,E,Urosciurus spadiceus,E,10:11:00,1,total,5,4350,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,19/05/2018,2018,Chuvosa,06:02:00,10:58:00,nublado,Francisco Souza e Odimar Celestino,50,Aves,Gruiformes,Psophiidae,Psophia,Psophia leucoptera,E,Psophia leucoptera,E,10:40:00,4,parcial,0,4700,Não,ESTAVA COM FILHOTE
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,5000,21/05/2018,2018,Chuvosa,06:00:00,10:51:00,ensolarado,Francisco Souza e Odimar Celestino,197,Mammalia,Primates,Callitrichidae,Saguinus,Saguinus weddelli,E,Saguinus weddelli,E,06:30:00,4,parcial,5,550,Não,ESTAVA COM FILHOTE
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,21/05/2018,2018,Chuvosa,06:00:00,10:51:00,ensolarado,Francisco Souza e Odimar Celestino,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,E,Penelope jacquacu,E,06:30:00,1,parcial,11,550,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,21/05/2018,2018,Chuvosa,06:00:00,10:51:00,ensolarado,Francisco Souza e Odimar Celestino,220,Mammalia,Primates,Cebidae,Cebus,Cebus albifrons,E,Cebus unicolor,E,06:59:00,8,parcial,2,1000,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,21/05/2018,2018,Chuvosa,06:00:00,10:51:00,ensolarado,Francisco Souza e Odimar Celestino,166,Mammalia,Rodentia,Sciuridae,Urosciurus,Urosciurus spadiceus,E,Urosciurus spadiceus,E,07:09:00,1,total,"6,3",1200,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,21/05/2018,2018,Chuvosa,06:00:00,10:51:00,ensolarado,Francisco Souza e Odimar Celestino,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,E,Penelope jacquacu,E,08:02:00,3,parcial,7,2050,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,21/05/2018,2018,Chuvosa,06:00:00,10:51:00,ensolarado,Francisco Souza e Odimar Celestino,35,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus sp.,G,Crypturellus sp.,G,09:07:00,1,total,2,3100,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,21/05/2018,2018,Chuvosa,06:00:00,10:51:00,ensolarado,Francisco Souza e Odimar Celestino,121,Mammalia,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,E,Pecari tajacu,E,09:38:00,4,total,0,3650,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,21/05/2018,2018,Chuvosa,06:00:00,10:51:00,ensolarado,Francisco Souza e Odimar Celestino,267,Mammalia,Primates,Pitheciidae,Callicebus,Callicebus caligatus,E,Callicebus cupreus,E,10:10:00,3,total,8,4150,Não,UM ERA FILHOTE
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,21/05/2018,2018,Chuvosa,06:00:00,10:51:00,ensolarado,Francisco Souza e Odimar Celestino,25,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus cinereus,E,Crypturellus sp.,G,10:21:00,1,total,0,4400,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,21/05/2018,2018,Chuvosa,06:00:00,10:51:00,ensolarado,Francisco Souza e Odimar Celestino,105,Mammalia,Carnivora,Felidae,Leopardus,Leopardus wiedii,E,Leopardus wiedii,E,10:40:00,1,total,4,4800,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,5000,23/05/2018,2018,Chuvosa,06:30:00,11:32:00,ensolarado,Francisco Souza e Odimar Celestino,166,Mammalia,Rodentia,Sciuridae,Urosciurus,Urosciurus spadiceus,E,Urosciurus spadiceus,E,07:03:00,2,total,8,600,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,23/05/2018,2018,Chuvosa,06:30:00,11:32:00,ensolarado,Francisco Souza e Odimar Celestino,35,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus sp.,G,Crypturellus sp.,G,07:08:00,2,total,0,650,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,23/05/2018,2018,Chuvosa,06:30:00,11:32:00,ensolarado,Francisco Souza e Odimar Celestino,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,E,Penelope jacquacu,E,07:45:00,2,parcial,4,1250,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,23/05/2018,2018,Chuvosa,06:30:00,11:32:00,ensolarado,Francisco Souza e Odimar Celestino,137,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta fuliginosa,E,Dasyprocta fuliginosa,E,08:25:00,1,total,0,1950,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,23/05/2018,2018,Chuvosa,06:30:00,11:32:00,ensolarado,Francisco Souza e Odimar Celestino,25,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus cinereus,E,Crypturellus sp.,G,08:29:00,1,total,0,2000,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,23/05/2018,2018,Chuvosa,06:30:00,11:32:00,ensolarado,Francisco Souza e Odimar Celestino,121,Mammalia,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,E,Pecari tajacu,E,09:20:00,3,parcial,6,2850,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,23/05/2018,2018,Chuvosa,06:30:00,11:32:00,ensolarado,Francisco Souza e Odimar Celestino,121,Mammalia,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,E,Pecari tajacu,E,10:21:00,4,parcial,0,3900,Não,ESTAVA COM FILHOTE
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,23/05/2018,2018,Chuvosa,06:30:00,11:32:00,ensolarado,Francisco Souza e Odimar Celestino,144,Mammalia,Rodentia,Dasyproctidae,Myoprocta,Myoprocta pratti,E,Myoprocta pratti,E,11:15:00,1,total,2,4300,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,23/05/2018,2018,Chuvosa,06:30:00,11:32:00,ensolarado,Francisco Souza e Odimar Celestino,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,E,Penelope jacquacu,E,11:20:00,2,total,"6,3",4450,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,5000,24/05/2018,2018,Chuvosa,06:10:00,11:08:00,ensolarado,Francisco Souza e Odimar Celestino,41,Aves,Tinamiformes,Tinamidae,Tinamus,Tinamus guttatus,E,Tinamus sp.,G,06:26:00,1,total,0,300,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,24/05/2018,2018,Chuvosa,06:10:00,11:08:00,ensolarado,Francisco Souza e Odimar Celestino,50,Aves,Gruiformes,Psophiidae,Psophia,Psophia leucoptera,E,Psophia leucoptera,E,06:33:00,5,parcial,0,450,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,24/05/2018,2018,Chuvosa,06:10:00,11:08:00,ensolarado,Francisco Souza e Odimar Celestino,239,Mammalia,Primates,Atelidae,Alouatta,Alouatta puruensis,E,Alouatta puruensis,E,07:17:00,4,parcial,10,1150,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,24/05/2018,2018,Chuvosa,06:10:00,11:08:00,ensolarado,Francisco Souza e Odimar Celestino,121,Mammalia,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,E,Pecari tajacu,E,08:21:00,2,parcial,0,2500,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,24/05/2018,2018,Chuvosa,06:10:00,11:08:00,ensolarado,Francisco Souza e Odimar Celestino,137,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta fuliginosa,E,Dasyprocta fuliginosa,E,09:02:00,1,total,"5,4",3000,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,24/05/2018,2018,Chuvosa,06:10:00,11:08:00,ensolarado,Francisco Souza e Odimar Celestino,267,Mammalia,Primates,Pitheciidae,Callicebus,Callicebus caligatus,E,Callicebus cupreus,E,09:30:00,4,total,8,3450,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,24/05/2018,2018,Chuvosa,06:10:00,11:08:00,ensolarado,Francisco Souza e Odimar Celestino,115,Mammalia,Artiodactyla,Cervidae,Mazama,Mazama americana,E,Mazama americana,E,09:58:00,1,total,4,3900,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,24/05/2018,2018,Chuvosa,06:10:00,11:08:00,ensolarado,Francisco Souza e Odimar Celestino,121,Mammalia,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,E,Pecari tajacu,E,10:40:00,1,parcial,0,4600,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,5000,17/06/2018,2018,Seca,06:10:00,11:04:00,ensolarado,Francisco Souza e Diego Moura,137,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta fuliginosa,E,Dasyprocta fuliginosa,E,06:48:00,1,total,10,600,Não,NA
232,Amazônia,Reserva Extrativista,Resex Cazumbá-Iracema,2,EA-2,NA,17/06/2018,2018,Seca,06:10:00,11:04:00,ensolarado,Francisco Souza e Diego Moura,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,E,Penelope jacquacu,E,06:55:00,3,parcial,"11,3",700,Não,NA
